,username,user_id,description,url_count,protected,followers_count,friends_count,user_created_at,user_favourites_count,utc_offset,geo_enabled,veified,user_statuses_count,contributors_enabled,translation_enabled,user_follows_me,user_is_friend
1752,OrangeBond,1903560060,"Innovative thinker, part-time visionary, MD ANZ. Technology fascinates me - #ML #AR #AI #VR #SmartCity #IIot #IoT #Connectivity #edge #5G #Vertiv @VertivCO_AP",NA,False,624,989,2013,6178,NA,True,False,4411,False,False,0,1
1753,thalesians,755712107728044033,"Combine ancient wisdom, modern #fintech on #level39:advance #machinelearning #ml #artificialintelligence #ai quant #finance #economics #datascience #python #hpc",1,False,2630,4637,2016,1506,NA,False,False,3480,False,False,0,1
1754,abhashmadd,2898855554,"Machine learning, Natural learning processing and Data science enthusiast",NA,False,31,390,2014,918,NA,True,False,118,False,False,0,1
1755,odsc,3018841323,Bringing together the global data science community to help foster the exchange of innovative ideas and encourage the growth of open source software.,1,False,53308,21155,2015,14392,NA,True,False,38255,False,False,0,1
1756,kproductivity,17366511,"A person of his word... and numbers. Graduated in economics, worked as a managing director, researcher and lecturer. Currently a data science director.",1,False,3140,3381,2008,1202,NA,True,False,14597,False,False,0,1
1757,chapo,14329073,"data scientist, design thinker, recovering physical chemist",NA,False,601,836,2008,188,NA,True,False,340,False,False,0,1
1758,CesarYonashiro,279153549,Data scavanger,1,False,194,2655,2011,31939,NA,False,False,5231,False,False,0,1
1759,IHadoop,964588533443907589,Open Source Believer - Big Data Enthusiast - Technology Investor - Hadoop Lover ❤️ - Mad Scientist,1,False,102,810,2018,381,NA,False,False,474,False,False,0,1
1760,amunthali,206993033,"ICT teacher, Python, ML",NA,False,362,1109,2010,1075,NA,True,False,682,False,False,0,1
1761,clezcano,46183338,#datamining,NA,False,65,929,2009,21,NA,True,False,5,False,False,0,1
1762,datacousteau,2167209373,"Observer, statistician, probabilist, and engineer. Like sci-fi & fantasy, news junkie, nerdy stuff, ...n. Didn't go to an academy but still live in the academe.",NA,False,98,821,2013,408,NA,False,False,1237,False,False,1,1
1763,PriyasiRana,957148921842880513,Robotics and AI enthusiast,NA,False,15,292,2018,81,NA,False,False,47,False,False,0,1
1764,saian_work,854804453840625664,#Startup - #Crypto trader- #Blockchain enthusiast - #Charting Crypto - #Crypto #Analytics platform Switzerland - #MachineLearning,NA,False,945,486,2017,1088,NA,False,False,1538,False,False,0,1
1765,iFutureTek,2591897605,"President,CIO,Tech Leader,Physicist & #CyberSecurityExpert Interviewed by @wsj #AI #Cloud #Encryption #ML #BigData #IoT #GDPR #Blockchain #VC & #Angel_Investor",NA,False,18369,17670,2014,1821,NA,False,False,2328,False,False,0,1
1766,Moustapha_6C,1004334946230693890,"Father. Research Scientist, head of @GoogleAI center in Accra, Ghana. Founder and Director of the African Master of Machine Intelligence at AIMS.",1,False,6679,189,2018,1115,NA,False,False,155,False,False,0,1
1767,AdvocateforEd,2383309076,"Blog devoted to fighting for education equity, reform and innovation. #EdTech #ELearning #BYOD #EdReform #education #k12 #highered",1,False,30254,13786,2014,5515,NA,False,False,587218,False,True,0,1
1768,craigss,14968005,Serial entrepreneur and longtime writer for The New York Times. Focused on artificial intelligence and blockchain.,1,False,6743,393,2008,138,NA,True,True,452,False,False,0,1
1769,EigenlyticsData,983273630841888769,"A B2B data science startup, solving problems of the data ecosystem, so that companies become data-ready to optimize RoI for their data initiative.",NA,False,85,160,2018,436,NA,True,False,78,False,False,0,1
1770,v_biswal,714641712254099456,"Data Scientist Enthusiast 
#MachineLearning #NLP #BeautifulSoup #SeleniumWebdriver
#ScikitLearn #Seaborn",NA,False,46,304,2016,37,NA,False,False,11,False,False,0,1
1771,BenZviGroup,879278528168153088,"#Innovation #Technology #LifeScience #IoT #Hiking #Cycling #BikeToWork Technical Writer. Former: StartUp CEO, Consultant & Business Technologist",NA,False,2001,3000,2017,107,NA,False,False,2863,False,False,0,1
1772,AlexanderD_Beck,317005063,"Data Scientist, Quant, Team Lead, Consultant",1,False,20471,2382,2011,131,NA,True,False,1172,False,False,0,1
1773,amolexis,948179096084930560,"Amolexis established in 2014 is the home of Big Data Analytics, ML and Artificial Intelligence. See ATOKA(https://t.co/yNrdN1aDwC) AI for free sports prediction",1,False,117,228,2018,130,NA,True,False,1791,False,False,0,1
1774,growpath,928360403431804928,Helping your firm improve its operational efficiency. #LegalTech #LawFirms #Attorneys #Lawyers,1,False,165,737,2017,67,NA,False,False,151,False,False,1,1
1775,DiegoNogare,49809358,"Microsoft Regional Director, former Artificial Intelligence MVP. Speaker, Author. Space, beer & data lover! Director @ PASS. Chief Data Officer @ Lambda3",1,False,3213,656,2009,771,NA,True,False,14801,False,False,0,1
1776,notrandomatalll,792138944187990016,"Adore creativity and change. Interested in tech, art and entrepreneurship.  Machine learning | CogSci | Vision. 
Core Team #wimlds Delhi",NA,False,115,541,2016,500,NA,False,False,102,False,False,0,1
1777,jeggers,6792792,"CEO @NaraLogics, applied ai nerd, learner, sharer, customer advocate, innovation leader, wife, dog mum, friend, 5x Ironman, she/her",1,False,8551,6723,2007,11744,NA,False,False,8745,False,False,0,1
1778,artiminds,2493084336,Next generation robot programming. Discover fascinating solutions powered by our ArtiMinds RPS software.,NA,False,1073,536,2014,680,NA,True,False,396,False,False,0,1
1779,null_trace,81878952,"Co-Founder https://t.co/AkTiAEqPm5 - Improving sales using ML, Techie, x-ThoughtWorker, Love technology/science/bitcoin. ✨✨✨",1,False,340,1526,2009,3628,NA,False,False,636,False,False,1,1
1780,geniusbalaji,104334665,"VP- #Sustainability @YESBANK;
Global '30 under 30' Emerging Leader in #Sustainable Business recognized by @GreenBiz & @wbcsd;
MBA Gold Medalist @NITIE_Official",1,False,613,2338,2010,691,NA,True,False,1435,False,False,0,1
1781,UMassDataSci,852107975158374401,"Center for Data Science, College of Information and Computer Sciences, UMass Amherst",NA,False,377,242,2017,54,NA,True,False,172,False,False,0,1
1782,vinnyvessel,2907935550,Works For Eduonix Learning Solution as Engineering Manager,1,False,464,2662,2014,137,NA,False,False,302,False,False,0,1
1783,datascienceirl,944543995342020608,Data Science Ireland powered by @alldusai aims to bring the Irish AI & Data Science community together to expand their knowledge and networking opportunities,1,False,608,765,2017,155,NA,False,False,291,False,False,1,1
1784,CfSheehy,1014888759232475137,AI & Data Science Recruitment Consultant / Co-Founder of DataPoints Ireland,NA,False,60,369,2018,97,NA,False,False,24,False,False,0,1
1785,mrgreene1977,558200873,"Sailor, father, writer, reporter for @thenextweb. Wildly in love with my fiancee @nlgray82.  Let's talk about AI, politics, Philly bird law, and tech. he/him",NA,False,956,967,2012,12256,NA,True,False,4897,False,False,0,1
1786,Insight_Ed,1305027422,The 21st century classroom is transforming and technology is leading the change. Stay up to date and be a part of the #EdTech conversation.,1,False,1501,394,2013,186,NA,False,False,3416,False,False,0,1
1787,mlmoreno,25835049,"Father / #Music Lover / B2B Tech #Marketer / Entrepreneur / DigitalMarketer / Hobbies - #Surf, Ski, #Guitar, REI, #Tech / Opinions are mine 😎",1,False,1993,1982,2009,5702,NA,True,False,5430,False,False,0,1
1788,nicolalapoint72,3318907077,"Wife, mom,♥️ guinea pigs, BCSD Innovative Learning Coordinator, Level 1 Google Certified, @Seesaw Ambassador,DEN STAR,@wakelet Community Member 🌊🤖@DiscoveryEd",NA,False,499,624,2015,3152,NA,True,False,1397,False,False,0,1
1789,navarmn,1004925132924706816,In love with the Multilayer Perceptron. A Machine Learning enthusiast and Data Scientist pursin a PhD. MSc | Automation Engineer,1,False,40,209,2018,69,NA,False,False,99,False,False,0,1
1790,AnimeshSingh,28748501,Current Obsession: Deep Learning in Cloud #ArtificialIntelligence #DeepLearning #MachineLearning  #AI #ML #DL #Kubernetes #Cloud,NA,False,2308,1665,2009,2362,NA,False,False,5151,False,False,0,1
1791,evankirstel,35203319,#B2B #Social #Digital #Influencer helping #Tech clients with #SocialMediaMarketing in #Telecom #5G #Cloud #DigitalHealth @evirahealth #ATTinfluencer,1,False,249347,233820,2009,554180,NA,True,False,821611,False,False,0,1
1792,iampritamjena,2531890033,"Data Scientist, Machine Learning,Deep Learning, Entrepreneur, Leader , learner, Visionary, FCB",1,False,245,731,2014,176,NA,True,False,667,False,False,0,1
1793,JuanPabloPerezF,90680441,Relevancia Mundial y Tecnología Científica (World News & Sci-Tech).,NA,False,1295,4471,2009,6439,NA,True,False,11765,False,False,1,1
1794,MathemaGeekal,994524313549230080,"#French #Spanish & wwTeacher of #Maths & #ComputerScience #Numérique, #Informatique . Réf Num. @NSI_SNT #NSI #SNT RTs≠Endorsement",NA,False,286,2216,2018,266,NA,False,False,1673,False,False,0,1
1795,farhassane,964072678020837377,"#Data_Science #Python #R #Scala #Statistician , #Deep_Learning  #Large_Scale_Data #Machine_Learning
#django",1,False,249,2042,2018,2684,NA,False,False,323,False,False,0,1
1796,AdsdeanSoftware,892710705274781696,"Campaign #Tracking, #Analytics and #Automation Software",1,False,273,568,2017,204,NA,False,False,557,False,False,0,1
1797,SachinSutar16,1219407756,"Digital Marketing, Martech Analytics, SEO, Ads, Leads, Social Media Marketing, Event Planning. ▶️Love life the way it is 📈📉😄.",NA,False,998,4465,2013,1292,NA,True,False,1393,False,False,0,1
1798,GoPlaceLab,4360324469,"Navigate cluttered and disorganised websites and enrich your business listings. #verify #categorise it faster than any human, using #machinelearning.",1,False,281,782,2015,777,NA,True,False,198,False,False,0,1
1799,kbajajdc,50110793,"Entrepreneur, #healthcare, Revenue Cycle, #EHR, Data #Analytics, Agile, Enterprise Architecture, #BigData.",NA,False,652,1311,2009,357,NA,True,False,1602,False,False,0,1
1800,Jigso_com,997529200868380672,Workforce intelligence for bottom line impact - AI powered predictive people analytics solution. - #AI #peopleanalytics,1,False,83,645,2018,51,NA,False,False,50,False,False,0,1
1801,KimV_UFJax,936635961835966465,"#DataScience & #PrecisionMed fan developing research programs at UF-Health Jax. Also, a #BookNerd, #DoodleMom & #Americorps alumni. Tweets are my own. ❤",NA,False,1170,2215,2017,576,NA,False,False,290,False,False,0,1
1802,RJLAyalaWilt,2232564421,Engineer & Psychologist. Founder of Academic Travel. In God I trust. Art. IoT. Technology. Fb: rubenjoseluis.ayalawilt (RT is not necessarily an endorsement).,1,False,6079,6662,2013,20489,NA,True,False,188635,False,False,0,1
1803,vbd,15132375,"Vim enthusiast, #data, #IoT and #IIoT developer using #python - continuously refactoring my wetware - wip: some courses from @DataCamp, trying #ai #ml",1,False,232,648,2008,1373,NA,False,False,1755,False,False,0,1
1804,_davidemariani,1389233730,"Data Scientist @Tradeteq //
Coder, Designer, Music addicted, Football obsessed. I used to be an architect.",1,False,135,256,2013,725,NA,True,False,335,False,False,0,1
1805,TheNYCRecruiter,918039684,"Scala, Machine Learning & AI @Tapad! 
The largest global identity resolution graph. Processing data at petabyte scale
↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓",1,False,185,487,2012,295,NA,True,False,1382,False,False,0,1
1806,LoomiAssistant,914947235582013440,https://t.co/35ss8MhTo2 Personal AI Assistant Platform | #ArtificialIntelligence #MachineLearning #BigData #DeepLearning #EmergingTech #ML #IoT #AI #Assistant,1,False,17146,6527,2017,1681,NA,False,False,1323,False,False,0,1
1807,VocavioMetrics,3164638431,"Whether its mission or safety critical, we bring a measurable advantage to simulation, training and operations. #communication  #performance  #bigdata #ai",1,False,393,1355,2015,905,NA,False,False,608,False,False,1,1
1808,JosephSteinberg,33669105,"#CyberSecurity, #BlockChain, and Emerging Technologies Advisor. Columnist and Author. @Forbes & @Inc. Founded @SecureMySocial and @GreenArmorInc.",1,False,79393,26484,2009,5948,NA,False,True,9996,False,False,0,1
1809,lasiter1,872081076,Interested in all things #tech.,1,False,1267,3758,2012,884,NA,True,False,2662,False,False,0,1
1810,ori75660,1517707519,#Python Evangelist | Freelancer,1,False,487,4249,2013,1203,NA,False,False,154,False,False,0,1
1811,samkaradag,2596234945,"A Complete Cloud, Application, Database, Big Data Architect. We work for a better world, science and computers are the tools we use.",NA,False,45,159,2014,51,NA,False,False,38,False,False,0,1
1812,Lobster_it,1197242538,"A marketplace to find and instantly license #UGC from social media and cloud archives. 37 billion photos and videos. Created by humans, curated by tech.",1,False,2465,4542,2013,3870,NA,True,False,51429,False,False,0,1
1813,DCivin,1557007711,"Data scientist, climate-concerned coffee enthusiast, home brewer, lousy surfer, noise rock fan and offbeat explorer. Cambridge alum. opinions my own. he/him.",1,False,612,1468,2013,1019,NA,True,False,1069,False,False,0,1
1814,LGuillardin,880539024276033537,"BSc Forestry Engineering. MSc Agroforestry Biotechnology. Actually studying bioinformatic 24/7.
Data Engineer",1,False,43,280,2017,597,NA,False,False,184,False,False,0,1
1815,JohannJBBeukes,121191600,#DataScience #Analytics #MachineLearning #AI #PredictiveAnalytics #PlantBasedDiet #MartialArts #Fitness #Levatas,1,False,2682,1313,2010,2937,NA,True,False,3192,False,False,0,1
1816,joseojedarojas,323176407,"Diplomado en empresariales, ejerciendo de #contable, aficionado a la #programacion (#android ,#python, #java, #php, #Scratch) y a la informatica en general",1,False,314,885,2011,5310,NA,True,False,15830,False,False,0,1
1817,FiniteIT_NZ,3027771973,"Finite is ANZ's leading independent recruiter specialising in Digital, Technology and Business professionals.",1,False,1781,2060,2015,327,NA,True,False,3520,False,False,0,1
1818,KarmaveerSharma,1066414288993013760,Data scientist,NA,False,28,129,2018,52,NA,False,False,50,False,False,0,1
1819,Empiriclee1,828378539254771712,"🍃 Revolutionary social science research, data analytics,&, dissemination. #SocialScience growing FORWARD",1,False,124,592,2017,874,NA,True,False,375,False,False,0,1
1820,SciNode,63743833,"Founded by the @NSF and @CERN, we cover the science enabled by high-performance computers and research networks.",1,False,6774,5921,2009,4392,NA,True,False,13831,False,False,0,1
1821,shraymishra,75015558,Banker by profession.. Engineer by education.. Man United through all thick & thin.. Movie Buff..,NA,False,108,160,2009,52,NA,True,False,228,False,False,0,1
1822,Mutuvi,115281083,data scientist,NA,False,251,261,2010,201,NA,False,False,706,False,False,0,1
1823,velotiotech,712929421137743872,"Velotio specialises in #cloud native practices  - #Microservices, #Containers, CI/CD Pipelines, #DevOps and #full stack dev - #React #Angular #Node #Python",1,False,190,200,2016,74,NA,False,False,368,False,False,1,1
1824,SpectraDY,66661131,#AspiringComputerScientist#ProjectManager#ThoughtsLeader,1,False,1005,2536,2009,772,NA,True,False,1438,False,False,0,1
1825,SkunkyOps,130750019,"With the little time I have I enjoy tinkering with Computers and watching College Football, ideally at the same time. Go Knights!",NA,False,175,1513,2010,1514,NA,False,False,10388,False,False,0,1
1826,Brennan_Sully,1250435100,"Ephys • Bioinformatics • Developmental Neuroscience


@Kadamlab",NA,False,237,539,2013,313,NA,True,False,742,False,False,0,1
1827,MikeAAsh,1661035940,"strategist. futurist. technologist. sociologist. dad. director for business dev @CaltechCTME for custom programs in advanced tech, r&d, innovation leadership",NA,False,279,1876,2013,3633,NA,False,False,1368,False,False,0,1
